rel_id,head,head_label,relation,tail,tail_label,description,doc_id,chunk_id
REL_000494,遥控系统,System,HAS_SAFETY_NOTE,操纵部位转换必须通过辅车钟相互联系并得到应答确认,SafetyNote,遥控系统操纵部位转换需遵守的安全注意,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000495,遥控系统,System,RELATED_TO,安全系统,System,遥控系统与安全系统独立但相关,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000496,遥控系统,System,RELATED_TO,车钟系统,System,遥控系统与车钟系统独立但相关,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000497,遥控系统失效,FaultPhenomenon,REPAIRED_BY,转机旁操作,RepairMethod,遥控失效需转机旁操作,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20
REL_000498,遥控系统控制参数,Parameter,REPAIRED_BY,控制参数现场调整,RepairMethod,控制参数可通过现场调整方法进行维护,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_5
REL_000499,遥控系统管路,Component,HAS_COMPONENT,\Phi 8 \times 1 紫铜管,Component,管路由紫铜管构成,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4
REL_000500,遥控系统管路,Component,HAS_FAULT,气体泄漏,FaultPhenomenon,管路可能发生气体泄漏故障,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4
REL_000501,遥控系统管路,Component,HAS_FAULT,管路堵塞,FaultPhenomenon,管路可能发生堵塞故障,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4
REL_000502,遥控系统管路,Component,HAS_PARAMETER,管路弯曲半径大于 3 倍管径,Parameter,管路弯曲半径需满足参数要求,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4
REL_000503,遥控装置,Equipment,HAS_COMPONENT,继电器,Component,遥控装置通过继电器控制齿轮箱,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000504,遥控装置,Equipment,HAS_FAULT,安全越控,FaultPhenomenon,遥控装置可能产生安全越控指示,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000505,遥控装置,Equipment,HAS_FAULT,应急停车,FaultPhenomenon,遥控装置可能产生应急停车指示,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000506,遥控装置,Equipment,HAS_FAULT,故障停车,FaultPhenomenon,遥控装置可能产生故障停车指示,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000507,遥控装置,Equipment,HAS_FAULT,故障降速,FaultPhenomenon,遥控装置可能产生故障降速指示,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000508,遥控装置,Equipment,HAS_FAULT,超速,FaultPhenomenon,遥控装置可能产生超速故障,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000509,遥控装置,Equipment,HAS_FAULT,错向,FaultPhenomenon,遥控装置可能产生错向故障,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000510,遥控装置,Equipment,RELATED_TO,主机,Equipment,遥控装置控制主机转速,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23
REL_000511,遥控装置,Equipment,RELATED_TO,应急操纵按钮,Component,遥控装置接受应急操纵按钮的命令,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000512,遥控装置,Equipment,RELATED_TO,紧急停车按钮,Component,遥控装置接受应急停车按钮的命令,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000513,遥控装置,Equipment,RELATED_TO,齿轮箱,Equipment,遥控装置控制齿轮箱动作,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23
REL_000514,遥控装置,Equipment,REPAIRED_BY,控制齿轮箱的合排和脱排,RepairMethod,遥控装置执行齿轮箱合排脱排控制,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23
REL_000515,遥控装置,Equipment,REPAIRED_BY,齿轮箱换向,RepairMethod,遥控装置执行齿轮箱换向控制,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23
REL_000516,遥控面板,Component,DIAGNOSED_BY,检查遥控面板显示是否正常,DiagnosticMethod,遥控面板通过检查显示状态进行诊断,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000517,遥控面板,Component,HAS_FAULT,报警显示,FaultPhenomenon,遥控面板可能出现报警显示的故障现象,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000518,采集单元,Component,RELATED_TO,设置地址码,DiagnosticMethod,采集单元需要进行地址码设置,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000519,采集模块,Component,HAS_COMPONENT,内部的数据处理单元,Component,采集模块内部包含数据处理单元,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000520,采集模块,Component,HAS_PARAMETER,DC24V,Parameter,采集模块电源输入电压为 DC24V,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000521,采集模块,Component,RELATED_TO,SCHPEIDER 系列,Equipment,采集模块可采用 SCHPEIDER 系列产品,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000522,采集模块,Component,RELATED_TO,数据采集通讯模块,Component,采集模块将处理后的数据发送给数据采集通讯模块,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000523,采集模块,Component,RELATED_TO,研华 R-8000 系列,Equipment,采集模块采用研华 R-8000 系列产品,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000524,错向,FaultPhenomenon,CAUSED_BY,操纵器命令和齿轮箱转向不一致,FaultCause,错向故障由操纵器命令和齿轮箱转向不一致引起,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000525,错向,FaultPhenomenon,CAUSED_BY,操纵手柄指令与换向执行机构的动作不一致,FaultCause,操纵指令与执行动作不一致导致错向,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26
REL_000526,错向,FaultPhenomenon,DIAGNOSED_BY,遥控装置,Equipment,错向故障由遥控装置进行判别,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000527,错向,FaultPhenomenon,HAS_COMPONENT,错向指示灯,Component,错向故障对应错向指示灯状态,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26
REL_000528,错向,FaultPhenomenon,HAS_FAULT,错向断开调速回路,FaultPhenomenon,错向故障会导致调速回路断开,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26
REL_000529,错向,FaultPhenomenon,HAS_PARAMETER,延时 15S,Parameter,错向故障判定涉及 15 秒延时参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26
REL_000530,错向,FaultPhenomenon,REPAIRED_BY,关闭报警指示灯,RepairMethod,错向故障恢复正常后系统关闭报警指示灯,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000531,错向,FaultPhenomenon,REPAIRED_BY,切断调速回路,RepairMethod,错向故障发生后系统切断调速回路,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000532,错向,FaultPhenomenon,REPAIRED_BY,操作消音按钮,RepairMethod,错向报警可通过按消音按钮消除声响,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26
REL_000533,错向,FaultPhenomenon,REPAIRED_BY,自动消声,RepairMethod,错向故障恢复正常后系统自动消声,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000534,阀件,Component,DIAGNOSED_BY,检查每个阀件的动作是否灵活,DiagnosticMethod,阀件通过检查动作灵活性进行诊断,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000535,阀件,Component,REPAIRED_BY,更换阀件,RepairMethod,阀件出现问题后通过更换进行维修,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000536,阀件损坏,FaultPhenomenon,CAUSED_BY,管路堵塞,FaultPhenomenon,管路堵塞导致阀件损坏,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4
REL_000537,阀箱,Component,HAS_COMPONENT,控制阀,Component,阀箱包含控制阀,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24
REL_000538,阀箱,Component,HAS_COMPONENT,过滤器,Component,阀箱内部包含过滤器,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000539,阀箱,Component,HAS_PARAMETER,防护等级 IP22,Parameter,阀箱防护等级参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_2
REL_000540,阀箱,Component,HAS_SAFETY_NOTE,不影响主机操作,SafetyNote,阀箱安装不得影响主机操作,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_3
REL_000541,阀箱,Component,HAS_SAFETY_NOTE,便于操作维修,SafetyNote,阀箱安装需便于操作维修,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_3
REL_000542,阀箱,Component,HAS_SAFETY_NOTE,控制箱阀箱靠近主机安装,SafetyNote,阀箱应靠近主机安装,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_3
REL_000543,阀箱,Component,REPAIRED_BY,放掉阀箱内过滤器中的杂质和水份,RepairMethod,阀箱通过放掉内过滤器杂质和水份进行维护,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000544,驾控台,Component,HAS_PARAMETER,驾控,Parameter,驾控台可选择驾控模式,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23
REL_000545,驾驶台航行值班报警系统,System,HAS_COMPONENT,主控单元,Component,系统包含主控单元，检修时需定位该部件,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000546,驾驶台航行值班报警系统,System,HAS_COMPONENT,值班官员延伸单元,Component,系统包含值班官员延伸单元，检修时需定位该部件,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000547,驾驶台航行值班报警系统,System,HAS_COMPONENT,左右翼复位单元,Component,系统包含左右翼复位单元，检修时需定位该部件,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000548,驾驶台航行值班报警系统,System,HAS_COMPONENT,报警延伸选择单元,Component,系统包含报警延伸选择单元，检修时需定位该部件,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000549,驾驶台航行值班报警系统,System,HAS_COMPONENT,热释传感器自动复位单元,Component,系统包含热释传感器自动复位单元，检修时需定位该部件,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000550,驾驶台航行值班报警系统,System,HAS_COMPONENT,电源单元,Component,系统包含电源单元，检修时需定位该部件,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000551,驾驶台航行值班报警系统,System,HAS_COMPONENT,输出接线单元,Component,系统包含输出接线单元，检修时需定位该部件,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000552,驾驶台航行值班报警系统,System,HAS_COMPONENT,驾驶室复位单元,Component,系统包含驾驶室复位单元，检修时需定位该部件,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000553,驾驶台航行值班报警系统,System,HAS_FAULT,声音报警,FaultPhenomenon,系统可能触发的声音报警现象,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000554,驾驶台航行值班报警系统,System,HAS_FAULT,紧急呼叫,FaultPhenomenon,系统可能触发的紧急呼叫状态,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000555,驾驶台航行值班报警系统,System,HAS_FAULT,视觉报警,FaultPhenomenon,系统可能触发的视觉报警现象,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000556,驾驶台航行值班报警系统,System,HAS_FAULT,驾驶台值班故障,FaultPhenomenon,系统可能出现的故障现象,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000557,驾驶台航行值班报警系统,System,HAS_PARAMETER,VDR 输出 RS485,Parameter,系统通过 RS485 接口向 VDR 输出数据,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_6
REL_000558,驾驶台航行值班报警系统,System,HAS_PARAMETER,值班待机状态,Parameter,系统运行时的待机状态参数,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000559,驾驶台航行值班报警系统,System,HAS_PARAMETER,值班激活状态,Parameter,系统运行时的激活状态参数,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000560,驾驶台航行值班报警系统,System,HAS_PARAMETER,公共区域报警通道数 1,Parameter,系统具备公共区域报警通道数量参数，用于配置核对,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_5
REL_000561,驾驶台航行值班报警系统,System,HAS_PARAMETER,官员舱室报警通道数 4,Parameter,系统具备官员舱室报警通道数量参数，用于配置核对,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_5
REL_000562,驾驶台航行值班报警系统,System,HAS_PARAMETER,导航自动复位信号输入通道,Parameter,系统具有导航自动复位信号输入通道,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000563,驾驶台航行值班报警系统,System,HAS_PARAMETER,工作环境温度 -10°C~+55°C,Parameter,系统具有特定的工作环境温度要求,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000564,驾驶台航行值班报警系统,System,HAS_PARAMETER,工作电压 DC24V,Parameter,系统具有特定的工作电压参数,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000565,驾驶台航行值班报警系统,System,HAS_PARAMETER,异或校验和 ASC 码,Parameter,系统数据通信采用的校验参数,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000566,驾驶台航行值班报警系统,System,HAS_PARAMETER,手动模式,Parameter,系统运行的手动模式参数,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000567,驾驶台航行值班报警系统,System,HAS_PARAMETER,无源触点最大容量 DC36V/2A,Parameter,系统无源触点具备特定的电气容量限制,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_6
REL_000568,驾驶台航行值班报警系统,System,HAS_PARAMETER,电磁兼容性能,Parameter,系统具有电磁兼容性能指标,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000569,驾驶台航行值班报警系统,System,HAS_PARAMETER,相对湿度 ≤RH95% (+40℃),Parameter,系统具有特定的环境湿度要求,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000570,驾驶台航行值班报警系统,System,HAS_PARAMETER,自动模式,Parameter,系统运行的自动模式参数,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000571,驾驶台航行值班报警系统,System,HAS_PARAMETER,自动舵遥控启动输入,Parameter,系统具有自动舵遥控启动输入接口,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000572,驾驶台航行值班报警系统,System,HAS_PARAMETER,通用报警输出无源触点,Parameter,系统具备通用报警输出类型参数，用于接线维护指导,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_5
REL_000573,驾驶台航行值班报警系统,System,HAS_PARAMETER,防护等级 IP22,Parameter,系统主机具有特定的环境防护等级,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_6
REL_000574,驾驶台航行值班报警系统,System,HAS_PARAMETER,防振防潮湿防盐雾防霉菌措施,Parameter,系统具有环境防护设计措施,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000575,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶室复位输入输出通道,Parameter,系统具有驾驶室复位输入输出通道,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000576,驾驶台航行值班报警系统,System,RELATED_TO,VDR,System,报警系统与航行数据记录仪存在数据交互关系,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_6
REL_000577,齿轮箱,Equipment,HAS_PARAMETER,6-8 秒,Parameter,齿轮箱换向合排时间参数为 6-8 秒,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000578,齿轮箱,Equipment,HAS_PARAMETER,延时 2 秒,Parameter,齿轮箱脱排延时参数为 2 秒,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000579,齿轮箱,Equipment,REPAIRED_BY,控制齿轮箱的合排和脱排,RepairMethod,齿轮箱通过控制齿轮箱的合排和脱排步骤进行操作,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22
REL_000580,齿轮箱换向控制阀,Component,HAS_COMPONENT,倒车控制口,Component,换向控制阀包含倒车控制口,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8
REL_000581,齿轮箱换向控制阀,Component,HAS_COMPONENT,停车控制口,Component,换向控制阀包含停车控制口,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8
REL_000582,齿轮箱换向控制阀,Component,HAS_COMPONENT,正车控制口,Component,换向控制阀包含正车控制口,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8
REL_000583,齿轮箱换向控制阀,Component,HAS_FAULT,三口气源同时失气,FaultPhenomenon,换向控制阀可能发生三口气源同时失气故障,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8
REL_000584,齿轮箱换向控制阀,Component,HAS_SAFETY_NOTE,该阀的位置不变,SafetyNote,换向控制阀需满足失气位置不变的安全要求,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8
REL_000585,齿轮箱油压检测板,Component,RELATED_TO,齿轮箱顺、倒车合排信号,Parameter,齿轮箱油压检测板用于生成齿轮箱顺倒车合排信号,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_17
=======
REL_000001,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,CONNECTS_TO,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_安全系统,Equipment,遥控系统连接独立的安全系统以实现紧急停车和故障保护,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000002,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,CONNECTS_TO,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_独立车钟系统,Equipment,非遥控模式下系统连接独立车钟系统进行发令和应答,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000003,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,CONNECTS_TO,驾驶室_主车钟,Equipment,遥控系统接收主车钟指令信号,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_1
REL_000004,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,CONNECTS_TO,驾驶室_应急车钟,Equipment,遥控系统接收应急车钟指令信号,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_1
REL_000005,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,CONTROLS,船舶_主推进系统,System,遥控系统对主推进系统进行整体控制,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_1
REL_000006,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,CONTROLS,船舶_主推进系统_气控换向齿轮箱,Equipment,遥控系统直接控制主推进系统中的气控换向齿轮箱实现换向,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_5
REL_000007,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,CONTROLS,船舶_主推进系统_陕柴 PC2-6 型船用主机,Equipment,遥控装置通过控制命令调节主机转速,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23
REL_000008,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,DIAGNOSED_BY,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_调试_遥控操纵功能检查,DiagnosticMethod,系统调试需通过管路吹净检查确保管路清洁,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24
REL_000009,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,HAS_COMPONENT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_机舱控制箱,Equipment,遥控系统包含机舱控制箱作为组成设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_2
REL_000010,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,HAS_COMPONENT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_气源,Component,遥控系统包含双气源净化装置作为组成部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_9
REL_000011,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,HAS_COMPONENT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_转速测量显示单元,Equipment,遥控系统包含转速测量显示单元作为组成设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_9
REL_000012,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,HAS_COMPONENT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_辅车钟单元,Equipment,遥控系统包含辅车钟单元作为组成设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_9
REL_000013,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统,System,HAS_COMPONENT,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_遥控台,Equipment,遥控系统包含遥控台作为组成设备,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_2
